source,target,weight
ACUWON,CUQXAP,0.6634900569915771
ACUWON,CUQXIX,0.6596616506576538
ACUXUU,ACUYAB,1.0
ACUXUU,BUNLAZ,0.8427040576934814
ACUXUU,BUNKUS,0.8427040576934814
ACUYAB,BUNLAZ,0.8427040576934814
ACUYAB,BUNKUS,0.8427040576934814
ADASEF,DACZUF,0.9996275901794434
ADASEF,ASEJOZ01,0.8235306739807129
ADASEF,ASEJIT,0.8235306739807129
ADASEF,ADATIK,0.7146341800689697
ADASIJ,ADASUV,0.9996275901794434
ADASIJ,BUCWAZ,0.9562806487083435
ADASIJ,CAJQEL,0.7428571581840515
ADASUV,BUCWAZ,0.9579473733901978
ADASUV,CAJQEL,0.7424846887588501
ADATIK,DACZUF,0.7142617702484131
ADATOQ,ADATUW,1.0
ADATUW,ADAVEI,1.0
ADATUW,ADAVIM,0.7923077344894409
ADAVEI,ADAVIM,0.7923077344894409
ADEGIA,ATIKAP,1.0
ADEGIA,ADEGIA01,1.0
ADEGIA,ALUKAU,0.999916136264801
ADEGIA,AVAQET,0.9996404051780701
ADEGIA01,ATIKAP,1.0
ADEGIA01,ALUKAU,0.999916136264801
ADEGIA01,AVAQET,0.9996404051780701
ADEZUH,BUQROV,1.0
ADINCU,CUSYUM,1.0
ADINCU,CUSZIB,1.0
ADINCU,CUXLEO,1.0
ADODII,ADODOO,0.9987545013427734
ADODII,CAZNEY,0.970555305480957
ADODOO,ADODUU,0.9998192191123962
ADOGEH,CAXTEC,0.8692594170570374
ADOGEH,AYUFIL,0.6112325191497803
ADONEP,DITHEW,0.9978308081626892
ADUFOX,BOHXED,0.9932109713554382
ADUFOX,BOVLII,0.9781790375709534
ADUROI,DEXKEZ,0.7652416229248047
ADUROI,DIMDAG,0.6587353944778442
ADUROI,CEKHIL,0.6321507692337036
ADUWIH,CAJQEL,0.5874896049499512
AFAFAR,ASUBIB,0.9996340870857239
AFAFAR,AZAYAD,0.9594981670379639
AFENOQ,AFENOQ01,0.9999999403953552
AFIPUB,BAQXOG01,0.9970499873161316
AFIPUB,BAQXOG,0.9970499873161316
AFIPUB,BAQMOW,0.9970499873161316
AFIPUB,DECVIT,0.9837952852249146
AFIXAO,CUIMDZ01,0.9996275901794434
AFOJIO,AMIWOJ,1.0
AFOJIO,AMIXAW,0.999916136264801
AFORCD,CAHMON03,1.0
AFORCD,CAHMON01,1.0
AFORCD,CAHMON02,1.0
AFORCD,BIYLAW01,0.9921848177909851
AFOTOF,CEMBII,0.994364321231842
AFOTOF,CEJXEW,0.9998192191123962
AFOTOF,AFOTUL,0.9996544122695923
AFOTOF,AFOVIB,0.9994805455207825
AFOTOF,AFOVAT,0.9987545013427734
AFOTOF,AFOVOH,0.9985299110412598
AFOTOF,BUNKUS,0.8443642854690552
AFOTOF,BUNLAZ,0.8443642854690552
AFOTUL,AFOVIB,0.9996404051780701
AFOTUL,CEJXEW,0.9990724921226501
AFOVAT,AFOVOH,0.9987369775772095
AFOVAT,CEJXEW,0.9985291957855225
AFOVAT,DERBIO,0.970555305480957
AFOVIB,CEJXEW,0.9992827773094177
AFOVOH,CEJXEW,0.9987543821334839
AFOVOH,DERBIO,0.9705662131309509
AFUFEP,APAYIB,0.9996544122695923
AFUFEP,APAZAU,0.9996544122695923
AGADUK,CAVTAW,0.9664000272750854
AGADUK,CAVSUP,0.5939862728118896
AGAFAS,AVESOL,0.9977757334709167
AGAFAS,AVESUR,0.9939473867416382
AGAFAS,BAZBIQ,0.943379282951355
AGAFAS,CEKHUY,0.7853418588638306
AGAYIQ,AZAFIS,0.9424089789390564
AGAYIQ,AZAFEO,0.9424089789390564
AGAYIQ,AGAYOW,0.625
AGDCNM,DEHRIR,1.0
AGDCNM,BITCUE,1.0
AGDCNM,DACHAR,1.0
AGDCNM,AKECOK,1.0
AGEDIC,BOHXIH,0.9915627241134644
AGEDIC,BOHKAM,0.9915627241134644
AGEDIC,BOHJUF,0.9915627241134644
AGEGUR,AGEHAY,0.6142857074737549
AGEHAY,AHIYOH,0.9702855944633484
AGEHAY,AHIYUN,0.9702855944633484
AGEHAY,CIFGOP,0.9657220840454102
AGEHAY,AVAQAP01,0.6671754121780396
AGIMOU,CEWQED,0.9974996447563171
AGIMOU,CEWQAZ,0.9974996447563171
AGIMOU,COWLIK,0.9970499873161316
AGIREP,BEQKAM,1.0
AGIREP,CEHLAD,1.0
AGONAM,CUKXAJ,1.0
AGONAM,AGONEQ,1.0
AGONAM,DAHMIJ,1.0
AGONAM,CUKXEN,1.0
AGONEQ,CUKXAJ,1.0
AGONEQ,DAHMIJ,1.0
AGONEQ,CUKXEN,1.0
AGOXAL03,DALSER,0.9971465468406677
AGOXAL03,CAHMAZ,0.9949789643287659
AGSLFA,BEZSIK,0.9949789643287659
AGUMAR,BOFJIQ,0.9965804815292358
AGUMAR,DIJCOP01,0.9950717687606812
AGUVEE,AGUVOO,1.0
AGUVOO,CICSOW01,0.9985496997833252
AGUVOO,CICSOW02,0.9985496997833252
AGUWEG01,BEPFIN,0.9978553056716919
AGUWEG01,BEPBAB,0.9972909092903137
AHAJUP,CUMFOG,0.5602806806564331
AHAKEA,AHALEB01,0.9826657772064209
AHAKEA,AHALEB02,0.9826657772064209
AHALEB,AHALEB02,1.0
AHALEB01,AHALEB02,1.0
AHALEB01,DITSIK,0.9812385439872742
AHALEB02,DITSIK,0.9812385439872742
AHEFAU,AHEFAU01,1.0
AHEFAU01,AQEQES,0.9996292591094971
AHEFAU01,CUKXIR,0.9989085793495178
AHEFAU01,BUSQIQ,0.9942253828048706
AHEMEG,BAHGUN,1.0
AHEMEG,BAHGUN01,1.0
AHEMEG,BAHGUN03,1.0
AHEMEG,BAHGUN04,1.0
AHETAK,BIPXIK,0.9999999403953552
AHETAK,DIWFAT,0.9972895383834839
AHIJOQ,CEKYIC,0.9921848177909851
AHIYOH,AHIYUN,0.9999999403953552
AHIYOH,CIFGOP,0.9977757334709167
AHIYUN,CIFGOP,0.9977757334709167
AHIZOH,AJIJEI01,0.8970500230789185
AHIZOH,AJIJEI02,0.8970500230789185
AHIZOH,CUVTOD,0.6293178200721741
AHOBAB,AMBZAG10,0.9959419965744019
AHOKIR01,CISMAT01,0.9978308081626892
AHOKIR01,CISMAT,0.9978308081626892
AHOKIR01,CAZLEV,0.9969467520713806
AHOKIR01,AHOKOX,0.9307692646980286
AHOKOX,CISMAT,0.9286000728607178
AHOKOX,CISMAT01,0.9286000728607178
AHONEQ,AHONIU,0.9996544122695923
AHONEQ,COKJOD,0.9996544122695923
AHONEQ,DIBZEU,0.9996340870857239
AHONIU,COKJOD,0.9999999403953552
AHONIU,COKJIX,0.9996404051780701
AHONIU,COXLAD,0.9802787899971008
AJABIX,BOBTIW,1.0
AJABOD,BOBTIW,1.0
AJABOD,BOGXOL,1.0
AJABOD,BOGXIF02,1.0
AJABOD,DEKGOS,0.625
AJAKON,DADLOM,0.8684785962104797
AJASUA,CUQKOQ,0.6717747449874878
AJASUA,COQMIF,0.6548388600349426
AJIJEI,AJIJEI01,1.0
AJIJEI,AJIJEI02,1.0
AJIJEI,CUVTOD,0.6280535459518433
AJIJEI01,AJIJEI02,1.0
AJIQIU,DARQOF,0.6831918954849243
AKECOK,BITCUE,1.0
AKECOK,DACHAR,1.0
AKEGON,AKEGUT,0.9974996447563171
AKUHOD,AKUHOD01,1.0
AKUHOD,AKUHOD03,1.0
AKUHOD,ALALUU01,0.9989266395568848
AKUHOD,ALALUU,0.9989266395568848
AKUHOD01,AKUHOD03,1.0
AKUHOD01,ALALUU01,0.9989266395568848
AKUHOD03,ALALUU01,0.9989266395568848
AKUHOD03,ALALUU,0.9989266395568848
ALAHUS,AMEBAX,0.6541345715522766
ALAHUS,AMOPID,0.6405950784683228
ALAHUS,CIKPEU,0.6046606302261353
ALALUU,ALALUU01,1.0
ALEHUW,DARQOF,0.8826086521148682
ALEQIT,BOJYIK01,1.0
ALEQIT,BOJYIK,1.0
ALEQIT,ATIKET,0.9995911717414856
ALIQUH,ALIRAO,1.0
ALIXID,ALIXOJ,0.9997506737709045
ALIXOJ,ALIXUP,0.9999494552612305
ALIXOJ,BEXVIL,0.7350537776947021
ALIXUP,BEXVIL,0.7351378202438354
ALUJIB,CELDAA,0.9999999403953552
ALUJIB,BUPVIT,0.9999999403953552
ALUJUN,DIQGUH,0.9899851083755493
ALUKAU,ATIKET,1.0
ALUKAU,AMIXIE,0.9999352693557739
ALUKAU,CEJXOG,0.9999352693557739
ALUKIC,ALULEZ,0.9999999403953552
ALUKIC,ALULID,0.9999999403953552
ALUKIC,ALUKOI,0.9782870411872864
ALUKOI,ALUKUO,0.9996544122695923
ALULEZ,ALULID,0.9999999403953552
AMAFIE,AMAGAX,0.9922806620597839
AMAFIE,AMAFUQ,0.9922806620597839
AMAFOK,AMAFUQ,1.0
AMAFUQ,AMAGAX,1.0
AMAJUU,CEHQOX,0.9986763000488281
AMAJUU,BIFKAE,0.9902458190917969
AMAJUU,DICJUW,0.9873213768005371
AMALND,AQMAND,0.9999999403953552
AMALND,AQMAND01,0.9999999403953552
AMALND,CEWNIB,0.9987369775772095
AMALND,AXAWUT,0.9901461601257324
AMALND,BAYJEQ,0.9821665287017822
AMBZAG10,AVOFUM,0.7352941632270813
AMEBAX,AMOPID,0.9376776814460754
AMEBAX,CUKBEQ,0.6700000166893005
AMEBAX,CORZIU,0.6687406301498413
AMIWID,AMIWUP,0.9998192191123962
AMIWID,AMIXAW,0.9996340870857239
AMIWID,BIDFEB,0.6398192644119263
AMIWOJ,AMIXAW,0.999916136264801
AMIWUP,AMIXAW,0.9995911717414856
AMIWUP,AVAQAP01,0.6612544059753418
AMIWUP,BIDFEB,0.6399999856948853
AMIXAW,AMIXEA,0.9999803900718689
AMIXAW,BIDFEB,0.6395912170410156
AMIXIE,CEJXOG,1.0
AMIXIE,ATIKET,0.9999352693557739
AMIXOK,AVAQAP,0.9999999403953552
AMIXOK,BOJYIK,0.9987543821334839
AMIYOM,DADTUY,0.9999999403953552
AMIYOM,DADTUY08,0.9999999403953552
AMIYOM,COFORM,0.9999999403953552
AMIZAZ,AMIZAZ01,1.0
AMIZAZ,DADVAG04,1.0
AMIZAZ,DADVAG,1.0
AMIZAZ,AMIZAZ02,1.0
AMIZAZ,DADVAG01,1.0
AMIZAZ,DADVAG03,1.0
AMIZAZ,DADVAG05,1.0
AMIZAZ02,DADVAG04,1.0
AMIZAZ02,DADVAG,1.0
AMOBEL,AMOBEL02,1.0
AMOBEL,DAXNIA04,1.0
AMOBEL01,DAXNIA04,1.0
AMODUC,CUXPOB,1.0
AMODUC,CUXQIW,1.0
AMODUC,DAMYOI,0.999731719493866
AMOFAK,CUXPER,0.9999999403953552
AMOMUM,CAJHUS01,1.0
AMOMUM,CAJHUS02,1.0
AMOMUM,AMONAT,1.0
AMOMUM,DEFNEK,1.0
AMONAT,CAJHUS04,1.0
AMOPID,BUDDIO,0.6700000166893005
AMOPID,BIDHIG,0.6477316617965698
AMUCOB,AROVAE,0.9855000972747803
AMUCOB,CONSAA,0.9506864547729492
AMUCOB,DEKZEA,0.8458263874053955
AMURUX,AMURUX01,1.0
AMURUX01,AMURUX11,1.0
AMURUX01,AMURUX10,1.0
AMURUX02,AMURUX11,1.0
AMURUX02,AMURUX10,1.0
AMURUX06,AMURUX11,1.0
AMURUX06,AMURUX10,1.0
AMURUX07,AMURUX11,1.0
AMURUX07,AMURUX10,1.0
AMURUX10,AMURUX11,1.0
ANABAT,CEXWEI,0.984165370464325
ANABAT,CEXWOS,0.9810264110565186
ANAWAP,ANAWOD,0.9999999403953552
ANAWIX,ANAWOD,0.9999999403953552
ANAWIX,BUBVUR,0.9987406134605408
ANAWOD,BUBVUR,0.9987406134605408
ANAYUL,ANAZAS,0.9929474592208862
ANAYUL,BANLUA,1.0
ANAYUL,DEFXEU,0.940880298614502
ANAYUL,DAYGUH,0.6000000238418579
ANEQAM,BATSIB,0.7112385630607605
ANUGEW,CATZIJ,0.9985496997833252
ANUGEW,AWEJES,0.9965804815292358
ANUGEW,ANUGIA,0.9571428894996643
ANUGIA,ANUGUM,0.9965804815292358
ANUGIA,BEDREK,0.6013217568397522
ANUGUM,DITTEH,0.9571428894996643
ANUGUM,BEDREK,0.6037496328353882
APACAX,BAZBIQ,0.6710156202316284
APANAI,BIYHOH,0.9837939143180847
APANAI,BIYHEX,0.972368061542511
APAYIB,DIVSUY,0.9999999403953552
APAYIB,APAZAU,0.9999999403953552
APAYIB,APAYOH,0.9998192191123962
APAYIB,APAZEY,0.9998192191123962
APAYOH,APAZEY,1.0
APAYOH,APAZAU,0.9998192191123962
APAYUN,APAZIC,1.0
APAYUN,APAZOI,1.0
APAYUN,DITTEH,0.9674572348594666
APAZIC,APAZOI,1.0
APAZIC,DITTEH,0.9674572348594666
APAZOI,DITTEH,0.9674572348594666
APEBED,BOKQEZ,0.9974996447563171
APEBED,CIFHOQ,0.9974996447563171
AQAJIM,AVUFED,0.9813843369483948
AQAJIM,AVUFED01,0.9813843369483948
AQALUZ,AQALUZ01,1.0
AQALUZ,AQAMIO02,0.9997506737709045
AQALUZ,ASALEL,0.9965023994445801
AQALUZ01,AQAMIO02,0.9997506737709045
AQAMIO01,CIYZUG,0.5760982036590576
AQAMIO02,BIVXEK,0.9999999403953552
AQAMIO02,ASALEL,0.9977757334709167
AQEQES,DITXOU,0.9977757334709167
AQEQES,BUSQIQ,0.9963989853858948
AQEQIW,AZIMIH,1.0
AQEQIW,DITXOU,1.0
AQEQIW,CIZQUZ,1.0
AQEQIW,ATAFIK,1.0
AQEQIW,CIZQOT,1.0
AQEQIW,CUKXIR,0.9974996447563171
AQESUK,BORNIG,0.9978995323181152
AQESUK,BORNEC,0.996257483959198
AQESUK,BOJLOC01,0.6825820803642273
AQIQAU,DIQHAO,0.9939473867416382
AQIQAU,ATURIS,0.7389659881591797
AQIVIF,DANVAQ,1.0
AQIVIF,DANVEU,1.0
AQIVIF,AYABEH,0.9987369775772095
AQIVIF,AQIVOL,0.9983987212181091
AQIVOL,DANVEU,0.9983987212181091
AQMAND01,CEWNIB,0.9987369775772095
AQMAND01,AXAWUT,0.9901461601257324
AQMAND01,BAYJEQ,0.9821665287017822
AQOJUL,AQOJUL01,1.0
AQOJUL,DESHOZ,1.0
AQOJUL01,DESHOZ,1.0
AQOLEZ,DANWAS,0.9977757334709167
AQOLEZ,BETGOY,0.9999999403953552
AQOLEZ,BETGUE,0.9999999403953552
AQOLEZ,BETGIS,0.9997506737709045
AQOLID,AQOMEA,0.9999999403953552
AQOLID,BIXVIQ,0.9996275901794434
AQOLID,BIXVOW,0.9996275901794434
AQOLID,AQOLUP,0.8147057890892029
AQOLUP,BIXVOW,0.814333438873291
AQOLUP,AQOMEA01,0.761764645576477
AQOMAW,COJHIT,0.7299999594688416
AQOROP,DEFTAL,0.7406328916549683
AQUCOG,AQUCUM,1.0
AQUCOG,COKNIB,0.9999494552612305
AQUKOO,AQULEF,0.9972895383834839
AQUKOO,AQULOP,0.9997506737709045
AQUKOO,BENBIH,0.753947377204895
AQUKOO,BAMHIJ,0.7518350481987
AQULOP,BENBIH,0.7521966695785522
AQULOP,BAMHIJ,0.7500696182250977
ARAJEK,ARAJOU,0.9999494552612305
ARAJEK,ARAJIO,0.9996275901794434
ARAJEK,ARAKAH,0.9965804815292358
ARAJIO,ARAJOU,0.9997506737709045
ARAJIO,ARAKAH,0.9977757334709167
ARAJOU,ARAKAH,0.9965023994445801
ARIDIQ,DEGMAG,0.6271875500679016
ARIDIQ,DEGMAG01,0.6271875500679016
ARIDIQ,CUTKEI,0.606249988079071
AROFAP,CUTKEI,0.9962353706359863
AROVAE,CONSAA,0.9735639095306396
AROVAE,AZIYOX,0.8487369418144226
ARUJED,COPTUX,1.0
ASACAZ,ASACON,0.9974996447563171
ASACAZ,ASACIH,0.9974996447563171
ASACAZ,DACJUO,0.9959419965744019
ASACAZ,DEDTEN,0.6776819229125977
ASACIH,ASACON,1.0
ASACIH,DACJUO,0.9944032430648804
ASACON,DACJUO,0.9944032430648804
ASEJIT,ASEJOZ01,1.0
ASEJIT,ASEJOZ,1.0
ASEJIT,DACZUF,0.8251973390579224
ASEJIT,BEQJUF,0.6324713826179504
ASEJOZ,ASEJOZ01,1.0
ASEJOZ,DACZUF,0.8251973390579224
ASEJOZ,BEQJUF,0.6324713826179504
ASEMUG,ASEMUG01,1.0
ASEMUG,AVUYAR,0.9975399971008301
ASEMUG01,AVUYAR,0.9975399971008301
ASIRUR,CUFJUK,0.9972895383834839
ASIRUR,CUFKAR,0.9972895383834839
ASIRUR,BOPHEV,0.9970499873161316
ASIRUR,BOPHIZ,0.9970499873161316
ASIVAB,AVEQID,0.6552011370658875
ASIVAB,CAQKAJ,0.6272138357162476
ASIVAB,ATAYAX,0.6028304696083069
ASOHUL,BADJAU,0.9974375367164612
ASOVEL,DIQGUH,0.6142857074737549
ASOVEL,BEBFIY,0.6049933433532715
ASUBIB,AZAYAD,0.9648386240005493
ASUKEE,ASUKEE01,1.0
ASUKEE,CUPHUS,1.0
ASUKEE,BOSHUN,0.9999494552612305
ASUKEE,CETVAA,0.6499999761581421
ASUKEE01,CUPHUS,1.0
ASUKEE01,BOSHUN,0.9999494552612305
ASUKEE01,CETVAA,0.6499999761581421
ASUQIO03,ASUQIO04,1.0
ASUQIO03,CUNFOH,1.0
ASUQIO03,CETHEQ,1.0
ASUQIO04,CUNFOH,1.0
ASUQIO04,CETHEQ,1.0
ATAFIK,AZIMIH,1.0
ATAFIK,CIZQUZ,1.0
ATAYAX,AVEQID,0.7749999761581421
ATEYED,CUMKIG,0.9999999403953552
ATEYED,CUMKIG03,0.9999999403953552
ATEYOP,AYOZIZ,1.0
ATEYOP,CAVWII,0.999916136264801
ATEYUV,ATEZAC,0.9999855160713196
ATEYUV,CAVWII,0.9999803900718689
ATEZAC,AYOZUL,1.0
ATEZAC,CAVWII,0.9999352693557739
ATEZEG,ATEZIK,0.9998902082443237
ATEZIK,CIFSAO,0.9960513114929199
ATEZIK,CIFSES,0.9960513114929199
ATEZIK,CIFSIW,0.9960513114929199
ATIBAG,ATIBOU,1.0
ATIBAG,DADTOS03,1.0
ATIBAG,DADTOS07,1.0
ATIBIO,DADTOS03,1.0
ATIBIO,DADTOS07,1.0
ATIBOU01,DADTOS02,1.0
ATIBOU01,DADTOS06,1.0
ATICAH,DADTOS05,1.0
ATICAH,DADTOS03,1.0
ATICAH,DADTOS11,1.0
ATICEL,DADTOS05,1.0
ATICEL,DADTOS03,1.0
ATICEL,DADTOS11,1.0
ATIJUI,AVAQET,0.9994630217552185
ATIJUJ,CELNUE,0.9999999403953552
ATIJUJ,AVUPOX,0.7013393640518188
ATIJUJ,AVUPIR,0.7013393640518188
ATIKAP,ATIKET,0.999916136264801
ATIKAP,AVAQET,0.9996404051780701
ATIKET,CEJXOG,0.9999352693557739
ATIKET,BOJYIK,0.9995911717414856
ATIKET,BOJYIK01,0.9995911717414856
ATURIS,CEZYOY,0.747905433177948
AVAJUE02,CAWVIH,0.9965804815292358
AVAJUE02,DIXGIC,0.9671105742454529
AVAQAP,BOJYIK,0.9987543821334839
AVAQAP01,DEDTEN,0.6618912220001221
AVAQIX,CESNUM,1.0
AVAQIX,DIWFAT,0.9970499873161316
AVAXIF,CEFDAU,0.9797663688659668
AVELOD,AVELUJ,0.9999494552612305
AVELOD,DEZCER,0.9950717687606812
AVEROJ,AVESAW,1.0
AVEROJ,AVESIE,1.0
AVEROJ,AVESEA,1.0
AVERUP,AVESIE,1.0
AVERUP,AVESEA,1.0
AVESEA,AVESIE,1.0
AVESOL,AVESUR,0.9962353706359863
AVESOL,CEKHUY,0.7822948098182678
AVESUR,CEKHUY,0.7779949903488159
AVETUS02,AVEVAA02,1.0
AVEVAA02,AVEVII02,0.9977757334709167
AVEVAA02,AVEVEE02,0.9962353706359863
AVEVEE02,AVEVII02,0.9939473867416382
AVIHIY,CAVWOO,0.9999803900718689
AVIHIY,DIGPER,0.9998704195022583
AVIHIY,AVIHOE,0.9996700286865234
AVIHOE,DIGPER,0.9992631673812866
AVIMIC,AVIMUO,0.9974996447563171
AVIMUO,BEDJOL,0.8118923902511597
AVIPOL,BUKMUQ01,0.9959937334060669
AVITUU,AVIVUW,0.9969467520713806
AVITUU,AVIVOQ,0.9969467520713806
AVIVAC,AVIVEG,1.0
AVIVAC,AVIVUW,1.0
AVIVAC,AVIVOQ,1.0
AVIVOQ,AVIVUW,1.0
AVOFUM,COMDOY,0.9990034103393555
AVOFUM,BUKLOJ01,0.9971376657485962
AVOGAT,AVOGAT01,1.0
AVOGAT,AVOGEX,1.0
AVOGAT01,AVOGEX,1.0
AVUCEA,CIPLIX,0.9999999403953552
AVUCEA,CIFMIP,0.9999999403953552
AVUCEA,CIGXIA,0.9996292591094971
AVUCEA,BEXVAD01,0.699999988079071
AVUFED,AVUFED01,1.0
AVUKUY,AWEYUX,1.0
AVUKUY,AWEZEI,1.0
AVUKUY,AWEZAE,1.0
AVULAF,AWEZEI,1.0
AVULAF,AWEZAE,1.0
AVULEJ,AWEZEI,1.0
AVULEJ,AWEZAE,1.0
AVUPIR,AVUPOX,1.0
AVUPIR,CUMDIY,0.9930660724639893
AVUPIR,CUMDOE,0.9926453232765198
AVUPIR,CELNUE,0.7013393640518188
AVUPOX,CUMDIY,0.9930660724639893
AVUPOX,CUMDOE,0.9926453232765198
AVUPOX,CELNUE,0.7013393640518188
AWAREV,COMHOC,0.9965804815292358
AWAREV,CUGYOU,0.9944032430648804
AWARIZ,AWAROF,1.0
AWEJES,CATZIJ,0.9982883334159851
AWEMUL,COQMAX,0.9841392636299133
AWEYAE,CUWNIT,0.9977757334709167
AWEZAE,AWEZEI,1.0
AWIBAL,AWIBEP,1.0
AWIBAL,CUWWOI,0.9987848997116089
AWIBAL,BERQIA,0.6311748027801514
AWIBEO,DITYEM02,0.6586206555366516
AWIBEO,BUHFER,0.6586206555366516
AWIBEP,CUWWOI,0.9987848997116089
AWIBEP,BERQIA,0.6311748027801514
AWOJOM,DIXBET01,0.9993817806243896
AWOJOM,DIXBET,0.9993817806243896
AWOJOM,DINYEG,0.9952431321144104
AWOJOM,AZIXIR,0.6448363661766052
AXIGAR,BEXQOL,0.9999999403953552
AXIGAR,DIBXAO,0.9999999403953552
AXIGAR,BASHEJ,0.9999999403953552
AXINIF,DIBQEM,0.9999999403953552
AXOFOJ,AXOFOJ01,1.0
AXOFOJ,BEZSEG,0.6115753054618835
AXOFOJ,DIJWID,0.6115753054618835
AXOFOJ01,BEZSEG,0.6115753054618835
AXOFOJ01,DIJWID,0.6115753054618835
AXOVAL,AXOVIT,0.9618924260139465
AXOVAL,BEWSUU,0.8800742626190186
AXOVAL,BEWSOO,0.8800742626190186
AXOVIT,BEWSOO,0.918181836605072
AXOVIT,BEWSUU,0.918181836605072
AXUKUB,AXULAI,1.0
AXUZUO,AYABAD,0.9999999403953552
AXUZUO,AYABEH,0.9901461601257324
AYABAD,AYABEH,0.9901461601257324
AYABEH,DANVEU,0.9987369775772095
AYAVON,BONWAD,0.9797663688659668
AYONOT,CUFORM,1.0
AYONOT,CUFORD,1.0
AYONOT,CUFORM03,1.0
AYOREN,BOKQEZ,0.9970499873161316
AYOREN,CIFHOQ,0.9970499873161316
AYOZIZ,CAVWII,0.999916136264801
AYUFIL,DETRAX,0.9971376657485962
AYUFIL,DIXCET,0.9679427742958069
AYUFIL,DAFYOB,0.6422206163406372
AYUFIL,CUYXOK,0.6112325191497803
AYUFIL,CAXTEC,0.6058294773101807
AZADUC,AZAFEO,1.0
AZAFEO,AZAFIS,1.0
AZAVUU,CEFNIN,0.949999988079071
AZAVUU,DERBIO,0.7996275424957275
AZAVUU,BUKPAZ,0.6329609155654907
AZAVUU,CAYKOF,0.6256139874458313
AZAYAD,BEVSUR,0.6772066950798035
AZEBUE,CIYZEQ,1.0
AZEBUE,CIYZIU,0.9999855160713196
AZEBUE,DETVUW,0.9946691393852234
AZIHOI,BOYTEQ,0.7179791927337646
AZIHOI,CANYIB,0.9249999523162842
AZIHOI,BAKJOO,0.9249999523162842
AZIHOI,BAKJII,0.9249999523162842
AZILEA,BUGSOM,0.9991112351417542
AZILEA,BUGSIG,0.9989266395568848
AZIMIH,CIZQOT,1.0
AZIMIH,CIZQUZ,1.0
AZIMIH,DITXOU,1.0
AZIVAI,CAYSIE,0.9996275901794434
AZIVAI,CAYYEG,0.9950717687606812
AZIVAI,BALNAG,0.6142352223396301
AZIXIR,DIXBET,0.6454545855522156
AZIXIR,DIXBET01,0.6454545855522156
AZIYIR,CETFOX,0.9999999403953552
AZIYIR,AZIYOX02,0.9999999403953552
AZIYIR,AZIYOX,0.9999999403953552
AZIYIR,BEDJEA,0.9937262535095215
AZIYIR,CAKLOR,0.9643369913101196
AZIYOX,AZIYOX02,0.9999999403953552
AZIYOX,DINNIZ,0.9756634831428528
AZIYOX02,BEDJEA,0.9937262535095215
