source,target,weight
ABUFOU,RUYGID,0.7285714149475098
ABUFOU,XIMJOV,0.5275862216949463
ABUFOU,XIMJUB,0.5275862216949463
ABUFOU,YUWDAX,0.695454478263855
ABUFUA,QUBHAX,0.8999999761581421
ABUFUA,CUTKUY,0.8999999761581421
ABUFUA,QUBHAX01,0.8999999761581421
ABUFUA,LOYBIM,0.8999999761581421
ABUFUA,LARNAV,0.8999999761581421
ABUFUA,LARXUA,0.665217399597168
ABUFUA,RUYGID,0.7285714149475098
ABUFUA,XIMJOV,0.5275862216949463
ABUFUA,XIMJUB,0.5275862216949463
ABUFUA,YUWDAX,0.695454478263855
ABUWOJ,MIBQAR12,1.0
ABUWOJ,MIBQAR14,1.0
ABUWOJ,MIBQAR05,1.0
ABUWOJ,MIBQAR06,1.0
ABUWOJ,MIBQAR07,1.0
ACAFAO,HAPZUW,1.0
ACAFAO,WAVXUO,0.8999999761581421
ACAFAO,CEZZEN,0.7749999761581421
ACAFAO,TOLYID,0.7749999761581421
ACAFAO,TEDZUZ,0.7749999761581421
ACAJIY,WILNEL02,0.8999999761581421
ACAJIY,WILNEL01,0.8999999761581421
ACAJIY,WILNEL,0.8999999761581421
ACAJIY,IQEKAQ,0.805263102054596
ACAJIY,ZICNUX,0.6000000238418579
ACAJIY,ZICZAP,0.6000000238418579
ACAJOG,KIYCON,1.0
ACAJOG,KIYCIH,1.0
ACAJOG,NIMVOW,0.8999999761581421
ACAJOG,WORNEY,0.8999999761581421
ACAJOG,NIMVUC,0.8999999761581421
ACAKEX,NIMWEN,0.8999999761581421
ACAKEX,NIMWUD,0.8999999761581421
ACAKEX,UNAHEY,0.8999999761581421
ACAKEX,LUPCOQ,0.8999999761581421
ACAKEX,EMUBIZ,0.7260869741439819
ACAKUM,ZOFZIF,0.8999999761581421
ACAKUM,ACALAT,0.8999999761581421
ACAKUM,ACALEX,0.8999999761581421
ACAKUM,ACALIB,0.8999999761581421
ACAKUM,ZELQAK,0.8999999761581421
ACAKUM,CUTBIE,0.8199999928474426
ACAKUM,NISBEX,0.48249998688697815
ACAKUM,PEWLUA,0.8419354557991028
ACAKUM,REWNEO01,0.8419354557991028
ACALAT,ZOFZIF,0.8999999761581421
ACALAT,ZELQAK,0.8999999761581421
ACALAT,ACALIB,0.8999999761581421
ACALAT,ACALEX,0.8999999761581421
ACALAT,CUTBEA,0.8199999928474426
ACALAT,TOFTIT,0.6868420839309692
ACALAT,YUZPOA,0.8419354557991028
ACALEX,ZOFZIF,0.8999999761581421
ACALEX,ACALIB,0.8999999761581421
ACALEX,ZELQAK,0.8999999761581421
ACALEX,CUTBOK,0.8199999928474426
ACALEX,TOFTIT,0.6868420839309692
ACALIB,ZOFZIF,0.8999999761581421
ACALIB,ZELQAK,0.8999999761581421
ACALIB,MIXBEC,0.7457142472267151
ACALIB,TOFTIT,0.6868420839309692
ACAZEK,MAGVOG09,1.0
ACAZEK,MAGVOG30,1.0
ACAZEK,MAGVOG18,1.0
ACAZEK,MAGVOG14,1.0
ACAZEK,MAGVOG13,1.0
ACENIF,RIVTIA,0.4153846204280853
ACENIF,AVULAF,0.3913043141365051
ACENIF,AVUKUY,0.3913043141365051
ACENIF,AWEYUX,0.3913043141365051
ACENIF,AWEZAE,0.3913043141365051
ACENIF,DOBHAE,0.3400000035762787
ACIBIY,CABQEB,0.32499998807907104
ACIBIY,XUWHAZ,0.32499998807907104
ACIBIY,CIQYUX,0.32499998807907104
ACIBIY,SRFORA08,0.2571428716182709
ACIBIY,REKXIQ,0.25
ACIBOE,XASNUD,1.0
ACIBOE,FUTZIF,1.0
ACIBOE,PEJNOJ,1.0
ACIBOE,RUPVAB,1.0
ACIBOE,UNAGUN,1.0
ACICOH,ROGLOP,1.0
ACICOH,UFATEA01,1.0
ACICOH,AKOXIJ,1.0
ACICOH,UFATEA,1.0
ACICOH,HOGSIG,1.0
ACICOH,LULGAB,0.6086956262588501
ACMPCD,DEFFEC,0.8999999761581421
ACMPCD,COBWEV,0.7300000190734863
ACMPCD,CURZEV,0.626086950302124
ACMPCD,WERKUZ,0.5884615182876587
ACMPCD,KEHWEC,0.5647059082984924
ACMPCD,COBWIZ,0.4629032015800476
ACMPCD,CYTPCD10,0.5263158082962036
ACMPCD,KOYKIS,0.503389835357666
ACOBEC,BADJIC,1.0
ACOBEC,BADJAU,1.0
ACOBEC,TAJTAC,1.0
ACOBEC,TAJTAC01,1.0
ACOBEC,TAJTIK,1.0
ACODAA,SOMJOV,1.0
ACODAA,ACODEE,1.0
ACODAA,XIRYIJ,0.8999999761581421
ACODAA,QIJFAT,0.8999999761581421
ACODAA,HICTIZ,0.8999999761581421
ACODAA,DUKXOY,0.4285714328289032
ACODAA,GAYFOD,0.8999999761581421
ACODAA,GAYFUJ,0.8999999761581421
ACODAA,QIJFIB,0.8999999761581421
ACODAA,XIRYEF,0.8999999761581421
ACODED,BELTOD,0.8999999761581421
ACODED,BELTUJ,0.8999999761581421
ACODED,DARDAD,0.8999999761581421
ACODED,DARCUW,0.8999999761581421
ACODED,DARCOQ,0.8999999761581421
ACODED,WUSLED,0.8999999761581421
ACODED,XIDCIZ,0.7260869741439819
ACODEE,SOMJOV,1.0
ACODEE,XIRYIJ,0.8999999761581421
ACODEE,QIJFAT,0.8999999761581421
ACODEE,HICTIZ,0.8999999761581421
ACODEE,GAYGAQ,0.8999999761581421
ACODEE,GAYGEU,0.8999999761581421
ACODEE,RACBEE,0.3913043141365051
ACODEE,SOMSIY,0.8999999761581421
ACODEE,XIRYEF,0.8999999761581421
ACODIH,CESQUP,1.0
ACODIH,PICCUC,1.0
ACODIH,LEKPAV,1.0
ACODIH,LEKNUN,1.0
ACODIH,JEDDII,1.0
ACODIH,COGNAO,1.0
ACODIH,DARDUX,0.8999999761581421
ACODIH,GENGIR,0.8999999761581421
ACODIH,NAYXOC,0.8999999761581421
ACODIH,NIYZIG,1.0
ACODIH,PICDAJ,1.0
ACODIH,UKAPUS,0.8999999761581421
ACODIH,WUSLED,0.8999999761581421
ACODIH,ZONCOW,0.6333333253860474
ACODON,DARDUX,1.0
ACODON,KIJKIA,1.0
ACODON,NAYXOC,1.0
ACODON,DARFAF,0.8999999761581421
ACODON,LEKPAV,0.8999999761581421
ACODON,DARCOQ,0.8999999761581421
ACODON,DARDAD,0.8999999761581421
ACODON,DARDOR,0.8999999761581421
ACODON,GENGIR,0.8999999761581421
ACODON,UKAQAZ,0.8999999761581421
ACODON,WUSLED,0.8999999761581421
ACOFEG,DANFUW,0.8999999761581421
ACOFEG,SAHYOS,0.8999999761581421
ACOFEG,SAHWEG,0.8999999761581421
ACOFEG,ACUREY,0.8999999761581421
ACOFEG,ACOFIK,0.8999999761581421
ACOFIK,SAHWEG,0.8999999761581421
ACOFIK,SAHYOS,0.8999999761581421
ACOFIK,ACUREY,0.8999999761581421
ACOFIK,DANFUW,0.8999999761581421
ACOGAB,ACOGEF,1.0
ACOGAB,TEYHIP,0.550000011920929
ACOGAB,PEJMUN,0.550000011920929
ACOGAB,SOCPOQ,0.550000011920929
ACOGAB,NAVWEN,0.5142857432365417
ACOGEF,TEYHIP,0.550000011920929
ACOGEF,PEJMUN,0.550000011920929
ACOGEF,SOCPOQ,0.550000011920929
ACOGEF,NAVWEN,0.5142857432365417
ACOLOV,CAZNEY,0.8999999761581421
ACOLOV,SAYKIO,0.8999999761581421
ACOLOV,DUDVUV,0.8999999761581421
ACOLOV,PEKDAM,0.8999999761581421
ACOLOV,PEKDEQ,0.8999999761581421
ACOLOV,ADODII,0.8999999761581421
ACOLOV,ADODOO,0.8999999761581421
ACOVEU,PUCTIR,0.8999999761581421
ACOVEU,BAKWIV,0.8999999761581421
ACOVEU,AHIJOQ01,0.8999999761581421
ACOVEU,PIHRUU,0.8999999761581421
ACOVEU,PIHSAB,0.8999999761581421
ACRNCU,MIGMEU,0.47499996423721313
ACRNCU,CEVKET,0.47499996423721313
ACRNCU,DUCHIS,0.4374999701976776
ACRNCU,DUCHIS01,0.4374999701976776
ACRNCU,FAZWOS,0.43157893419265747
ACRNCU,YUXMUZ,0.2842105031013489
ACRNCU01,CEVKET,0.47499996423721313
ACRNCU01,MIGMEU,0.47499996423721313
ACRNCU01,ADINCU,0.4214285612106323
ACRNCU01,KORLAE,0.3749999701976776
ACRNCU01,VABKEP,0.3749999701976776
ACRNCU01,DUCHIS,0.364705890417099
ACRNCU01,DUCHIS01,0.364705890417099
ACRNCU01,ECAWUB,0.19285714626312256
ACUBOP,HIBSUG04,1.0
ACUBOP,HIBSUG06,1.0
ACUBOP,ACUBOP01,1.0
ACUBOP,HIBSUG03,1.0
ACUBOP,OVAJAX,1.0
ACUBOP,CURSEO,0.8999999761581421
ACUBOP,HIBSUG,1.0
ACUBOP,HIBSUG01,1.0
ACUBOP,HIBSUG02,1.0
ACUBOP,HIBSUG05,1.0
ACUBOP,HIBSUG07,1.0
ACUBOP,LOBNUM,0.8999999761581421
ACUBOP01,OVAJAX,1.0
ACUBOP01,HIBSUG02,1.0
ACUBOP01,HIBSUG,1.0
ACUBOP01,HIBSUG04,1.0
ACUBOP01,ECOJIP,0.8999999761581421
ACUBOP01,HAWFIV,1.0
ACUBOP01,WOTSEF,0.4731706976890564
ACUGAH,AQEGUZ,0.8999999761581421
ACUGAH,BARJAG,0.3812499940395355
ACUGAH,YEMGIH,0.3423076868057251
ACUGAH,DUYVAV,0.3423076868057251
ACUGAH,YOQYIO,0.3423076868057251
ACUREY,DANFUW,1.0
ACUREY,SAHYOS,0.8999999761581421
ACUREY,SAHWEG,0.8999999761581421
ACUWIH,ACUWON,0.8999999761581421
ACUWIH,SUSNUR,0.6187499761581421
ACUWIH,ZACYEK,0.5909091234207153
ACUWIH,CUQXIX,0.5657142996788025
ACUWIH,CUQXAP,0.5657142996788025
ACUWON,SUSNUR,0.71875
ACUWON,CIRTAB,0.5909091234207153
ACUWON,JUPBUT,0.5657142996788025
ACUWON,CUQXAP,0.5657142996788025
ACUWON,TEZLOC,0.4615384638309479
ACUXAY,TEFWOR,0.8999999761581421
ACUXAY,EGEHOO,0.8999999761581421
ACUXAY,PEGPOI,0.8999999761581421
ACUXAY,WEMCIC,0.8999999761581421
ACUXAY,GIDKOU,0.8999999761581421
ACUXAY,FUFXOU,0.8999999761581421
ACUXAY,PEGQID,0.8999999761581421
ACUXAY,VERQOZ01,0.8999999761581421
ACUXUU,ACUYAB,1.0
ACUXUU,MEVMEI,0.8999999761581421
ACUXUU,IZEQUB,0.8999999761581421
ACUXUU,WEMKEG,0.8999999761581421
ACUXUU,AVOFUM,0.8199999928474426
ACUXUU,PERROW,0.7499999403953552
ACUYAB,MEVMEI,0.8999999761581421
ACUYAB,IZEQUB,0.8999999761581421
ACUYAB,WEMKEG,0.8999999761581421
ACUYAB,AVOFUM,0.8199999928474426
ACUYAB,PERROW,0.7499999403953552
ADAQAA,HENYOR,0.6428571343421936
ADAQAA,HENYUX,0.6428571343421936
ADAQAA,ERARUM,0.6192307472229004
ADAQAA,WIZMAV05,0.6192307472229004
ADAQAA,WIZMAV07,0.6192307472229004
ADAQAA,MIBYAA,0.5454545617103577
ADARAA,GAYPED,0.79749995470047
ADARAA,VEJHEZ,0.6974999308586121
ADARAA,VEJHID,0.6974999308586121
ADARAA,MEFZUU,0.6974999308586121
ADARAA,DAJVES,0.6651163101196289
ADASAB,OYIVOI,0.831250011920929
ADASAB,OGURAK,0.831250011920929
ADASAB,IDOBUB,0.831250011920929
ADASAB,ADASEF,0.7942857146263123
ADASAB,MOHSAF,0.7593749761581421
ADASEF,SINTAN,0.8999999761581421
ADASEF,DACZUF,0.8999999761581421
ADASEF,XIYCUG,0.831250011920929
ADASEF,XIYDAN,0.831250011920929
ADASEF,LIZWEX,0.831250011920929
ADASEF,ADATIK,0.7146341800689697
ADASIJ,ADASUV,0.8999999761581421
ADASIJ,ADASOP,0.8999999761581421
ADASIJ,SIVGUB,0.8639999628067017
ADASIJ,BUCWAZ,0.8639999628067017
ADASIJ,YERLIT,0.8333333134651184
ADASIJ,BEXSII,0.7000000476837158
ADASIJ,CAJQEL,0.7428571581840515
ADASIJ,DUGMOJ,0.8137931227684021
ADASOP,SIVGUB,0.9639999866485596
ADASOP,ADASUV,0.8999999761581421
ADASOP,BUCWAZ,0.8639999628067017
ADASOP,REYCEF,0.8333333134651184
ADASOP,ADATAC,0.6657143235206604
ADASOP,QOKCID,0.8137931227684021
ADASOP,YASVUM,0.550000011920929
ADASOP,YEVTOL,0.6806451678276062
ADASUV,FIYQIQ,0.9280000329017639
ADASUV,SIVGUB,0.8639999628067017
ADASUV,BUCWAZ,0.8639999628067017
ADATAC,MEQPEG,0.7000000476837158
ADATAC,OHAFUA,0.6974999308586121
ADATAC,SIVGUB,0.6499999761581421
ADATAC,REYCUV,0.6108108162879944
ADATIK,IDOBUB,0.7000000476837158
ADATIK,OYIVOI,0.7000000476837158
ADATIK,OGURAK,0.7000000476837158
ADATIK,LIZWEX,0.6625000238418579
ADATOQ,ADATUW,1.0
ADATOQ,ADAVEI,1.0
ADATOQ,ADAVIM,0.7923077344894409
ADATOQ,KEPNAX05,0.5928571224212646
ADATOQ,KEPMUQ03,0.5928571224212646
ADATOQ,ADAVAE,0.5199999809265137
ADATUW,ADAVEI,1.0
ADATUW,ADAVIM,0.7923077344894409
ADATUW,KEPNAX05,0.5928571224212646
ADATUW,KEPMUQ03,0.5928571224212646
ADATUW,ADAVAE,0.5199999809265137
ADAVAE,ADAVEI,0.5199999809265137
ADAVAE,KEPNAX08,0.5
ADAVAE,KEPNAX04,0.5
ADAVEI,ADAVIM,0.7923077344894409
ADAVEI,KEPMUQ03,0.5928571224212646
ADAVEI,KEPMUQ01,0.5928571224212646
ADAVIM,KENXUZ,0.47499996423721313
ADAVIM,KEPNAX02,0.47499996423721313
ADEGEY,PIJJEZ,1.0
ADEGEY,NENHAQ,1.0
ADEGEY,KUVYAD,1.0
ADEGEY,SENXER,0.8999999761581421
ADEGEY,REGYOT,0.8999999761581421
ADEGEY,UKUPEX,0.626086950302124
ADEGEY,XIRKAM,0.64000004529953
ADEGIA,LARYIO01,1.0
ADEGIA,ATIKAP,1.0
ADEGIA,ADEGIA01,1.0
ADEGIA,LARYIO,1.0
ADEGIA,LAWFOF,0.8999999761581421
ADEGIA,FASSEZ,0.512499988079071
ADEGIA01,LARYIO01,1.0
ADEGIA01,ATIKAP,1.0
ADEGIA01,LARYIO,1.0
ADEGIA01,LAWFOF,0.8999999761581421
ADEZUH,WUXCEY,1.0
ADEZUH,WUXCAU,1.0
ADEZUH,BUQROV,1.0
ADEZUH,TOTVUV,0.8999999761581421
ADEZUH,FUMQIP,0.8999999761581421
ADEZUH,EBOJOW,0.7000000476837158
ADEZUH,ECOLOZ,0.6586206555366516
ADEZUH,RASFEY,0.5199999809265137
ADEZUH,REYNUG,0.606249988079071
ADEZUH,REYNUG01,0.606249988079071
ADEZUH,VAHYOU,0.5935484170913696
ADINCU,VABLUG,0.8999999761581421
ADINCU,VABMER,0.8999999761581421
ADINCU,VABLIU,0.8999999761581421
ADINCU,XISXIG,0.8181818127632141
ADINCU,XISXAY,0.8181818127632141
ADINCU,DUCHIS,0.3499999940395355
ADINCU,DUCHIS01,0.3499999940395355
ADINCU,MEQMON,0.4937499761581421
ADINUZ,MEGNAQ,0.8999999761581421
ADINUZ,OKILIE,0.6352941393852234
ADINUZ,ETEBOV,0.6352941393852234
ADINUZ,OKILEA,0.6352941393852234
ADINUZ,PUPXII,0.583783745765686
ADINUZ,MEHVIH,0.4390243887901306
ADIPUA,ADIQAH,1.0
ADIPUA,NUNZUT,0.512499988079071
ADIPUA,EKUDAP,0.48571428656578064
ADIPUA,QAGTOH,0.4374999701976776
ADIPUA,XEFGAQ,0.4374999701976776
ADIPUA,OVOZIJ,0.2749999761581421
ADIPUA,OVOZUV,0.2749999761581421
ADIQAH,NUNZUT,0.512499988079071
ADIQAH,EKUDAP,0.48571428656578064
ADIQAH,QAGTOH,0.4374999701976776
ADIQAH,XEFGAQ,0.4374999701976776
ADIQAH,OVOZIJ,0.2749999761581421
ADIQAH,OVOZUV,0.2749999761581421
ADIQEL,VEDGAO,0.5
ADIQEL,VEDFUH,0.5
ADIQEL,AHETAK,0.5
ADIQEL,VODNOS,0.5
ADIQEL,YODRAM,0.5
ADIYAO,XOWKUQ,0.7615384459495544
ADIYAO,QUCPEK,0.6749999523162842
ADIYAO,MEHVIH,0.5625
ADIYAO,PIJDAP,0.4378378391265869
ADIYAO,PORLAL,0.42499998211860657
ADIYAO,MUBQIJ,0.4000000059604645
ADODAA,NUVXUZ,1.0
ADODAA,KAGCAY,1.0
ADODAA,BUKTIM,0.8999999761581421
ADODAA,YENTUJ,0.8999999761581421
ADODAA,LOWKUF,0.8999999761581421
ADODAA,NOBWUY,0.6275862455368042
ADODAA,QOFLAA,0.44137927889823914
ADODAA,UGOCEA,0.6275862455368042
ADODII,SAYKIO,0.8999999761581421
ADODII,DUDVUV,0.8999999761581421
ADODII,ADODUU,0.8999999761581421
ADODII,PEKDEQ,0.8999999761581421
ADODII,CAZNEY,0.8999999761581421
ADODII,ISISEJ,0.64000004529953
ADODII,PEKCUF,0.8999999761581421
ADODII,PEKDAM,0.8999999761581421
ADODOO,CAZNEY,0.8999999761581421
ADODOO,PEKDEQ,0.8999999761581421
ADODOO,PEKDAM,0.8999999761581421
ADODOO,PEKCUF,0.8999999761581421
ADODOO,ADODUU,0.8999999761581421
ADODUU,SAYKIO,0.8999999761581421
ADODUU,DUDVUV,0.8999999761581421
ADODUU,PEKDEQ,0.8999999761581421
ADODUU,CAZNEY,0.8999999761581421
ADODUU,PEKCUF,0.8999999761581421
ADODUU,PEKDAM,0.8999999761581421
ADOGEH,MIQXIW,0.7714285850524902
ADOGEH,MAWCAR,0.7714285850524902
ADOGEH,MAWBUK,0.7714285850524902
ADOGEH,JEBXUM,0.7714285850524902
ADOGEH,NIMXAK,0.7714285850524902
ADONEP,EMUBIZ,1.0
ADONEP,EXAXAE,1.0
ADONEP,EMUBOF,1.0
ADONEP,KANMIX,1.0
ADONEP,USEVOF,1.0
ADONEP,BUKMUQ,0.8999999761581421
ADONEP,BUKMUQ01,0.8999999761581421
ADONEP,EXAXAE03,1.0
ADONEP,KULMOV,0.7260869741439819
ADONEP,SERJUV,0.8999999761581421
ADONEP,SERKEG,0.8999999761581421
ADONEP,USAGIG,0.8999999761581421
ADONEP,XOKJUD,0.8999999761581421
ADOXUP,HUCMOH02,0.8999999761581421
ADOXUP,VIDSUZ,0.8999999761581421
ADOXUP,HUCMOH,0.8999999761581421
ADOXUP,VIDSIN,0.8999999761581421
ADOXUP,CUSBUO,0.6857143044471741
ADUFOX,NIKVEL,0.8999999761581421
ADUFOX,JALLEQ,0.8999999761581421
ADUFOX,XEVMAM,0.8999999761581421
ADUFOX,NIKTUZ,0.8999999761581421
ADUFOX,HOZWUQ,0.8999999761581421
ADUFOX,MIVMUA,0.8999999761581421
ADUJER,UTEWOG,0.6142857670783997
ADUJER,GAYGEU,0.5666666626930237
ADUJER,XIRYEF,0.5666666626930237
ADUJER,BIBXUH,0.5199999809265137
ADUJER,SUTBIT,0.5199999809265137
ADUROI,GAHWIX,0.7827585935592651
ADUROI,XEZMEW,0.7206896543502808
ADUROI,OLOGEC,0.7206896543502808
ADUROI,YAYSOJ,0.7206896543502808
ADUROI,PELRIJ,0.6827585697174072
ADUROI,ATEXII,0.4521738886833191
ADUROI,DEXKEZ,0.6677419543266296
ADUVAZ,SITDEH,0.625
ADUVAZ,SITCUW,0.625
ADUVAZ,UFAMUM,0.625
ADUVAZ,UFOFUT,0.625
ADUVAZ,DUZPUL,0.625
ADUWIH,ADUWON,0.8999999761581421
ADUWIH,NERVAJ,0.831250011920929
ADUWIH,PURSIG,0.831250011920929
ADUWIH,XIGXAO,0.7545455098152161
ADUWIH,KIHFOZ,0.7545455098152161
ADUWON,SAJDIT,0.731249988079071
ADUWON,NERVAJ,0.731249988079071
ADUWON,PURSIG,0.731249988079071
ADUWON,PURSEC,0.731249988079071
AFADAN,QAMJEU,0.8999999761581421
AFADAN,ONAWEG01,0.7105263471603394
AFADAN,QOGREK,0.7105263471603394
AFADAN,QOGRIO,0.7105263471603394
AFADAN,VUNBIQ,0.7105263471603394
AFADAN,LUNWEW,0.6157894730567932
AFAFAR,WICLEC,1.0
AFAFAR,MOCKEV,0.8999999761581421
AFAFAR,VEYRAU,0.8999999761581421
AFAFAR,ZIDMIL,0.8999999761581421
AFAFAR,JALCAD,0.8999999761581421
AFAFAR,DUDKAQ,0.8999999761581421
AFAFAR,VALXEO,0.8999999761581421
AFAFAR,XIJSUH,0.8999999761581421
AFENEE,CESYEF01,0.4535714089870453
AFENEE,NUZSOR,0.4535714089870453
AFENEE,NAMKAO,0.4535714089870453
AFENEE,CESYEF,0.4535714089870453
AFENEE,ARINUL,0.4114285707473755
AFENOQ,AFENOQ01,1.0
AFENOQ,LIVTAN,0.8999999761581421
AFENOQ,LIVTER,0.8999999761581421
AFENOQ,TEVPUI,0.621052622795105
AFENOQ,GIFVEY,0.550000011920929
AFENOQ,TIVXOM,0.42352941632270813
AFENOQ01,LIVTAN,0.8999999761581421
AFENOQ01,LIVTER,0.8999999761581421
AFENOQ01,TEVPUI,0.621052622795105
AFENOQ01,GIFVEY,0.550000011920929
AFIPUB,VUQHUL,1.0
AFIPUB,RAMSUT01,1.0
AFIPUB,RAMSUT,1.0
AFIPUB,VUQHUL01,1.0
AFIPUB,VUQHOF,1.0
AFIPUB,AGESIP,0.8999999761581421
AFIPUB,QUMQIZ,0.8999999761581421
AFIPUB,QUMREW,0.8999999761581421
AFIPUB,QUMRUM,0.8999999761581421
AFIPUB,QUMSUN,0.8999999761581421
AFIXAO,EQOCES01,1.0
AFIXAO,IMZYCO01,1.0
AFIXAO,NAFGOR01,1.0
AFIXAO,OWIGOR,1.0
AFIXAO,AFIXES,1.0
AFIXAO,SIWHOY,1.0
AFIXAO,SIWJEQ,1.0
AFIXES,EQOCES01,1.0
AFIXES,IMZYCO01,1.0
AFIXES,NAFGOR01,1.0
AFIXES,OWIGOR,1.0
AFIXES,EQOBUH,1.0
AFIXES,EQOCIW,1.0
AFIXES,SIWHOY,1.0
AFIXES,SIWJEQ,1.0
AFOJIO,FEQXAB,1.0
AFOJIO,GEVXAI01,1.0
AFOJIO,AMIWOJ,1.0
AFOJIO,NATRAD,1.0
AFOJIO,GEVXIQ,1.0
AFOJIO,GEVXAI,1.0
AFOJIO,VIFBIX,1.0
AFORCD,ZZZSGO01,1.0
AFORCD,MUPKUF01,1.0
AFORCD,CAHMON,1.0
AFORCD,CAHMON02,1.0
AFORCD,CAHMON03,1.0
AFORCD,MUPKUF,1.0
AFORCD,MUPKUF02,1.0
AFORCD,MUPKUF03,1.0
AFORCD,WABJAM,1.0
AFOTOF,IBEYAQ,1.0
AFOTOF,KIHTED,1.0
AFOTOF,WIZMAV08,0.8999999761581421
AFOTOF,WIZMAV05,0.8999999761581421
AFOTOF,ICEPIR,0.8999999761581421
AFOTOF,IBEYIY,0.8999999761581421
AFOTUL,QERROV,1.0
AFOTUL,SEQXET,1.0
AFOTUL,VAJNAW,0.8999999761581421
AFOTUL,MIBMER,0.8999999761581421
AFOTUL,PIWLEP,0.8999999761581421
AFOTUL,IBEYIY,0.8999999761581421
AFOTUL,ICEPIR,0.8999999761581421
AFOTUL,MOFTUY,0.8999999761581421
AFOTUL,MOFVAG,0.8999999761581421
AFOTUL,SIRNOZ,0.8999999761581421
AFOVAT,SEQWIW,1.0
AFOVAT,RUXWEM,0.8999999761581421
AFOVAT,QUSWIK01,0.8999999761581421
AFOVAT,RUXWEM03,0.8999999761581421
AFOVAT,RUXWEM01,0.8999999761581421
AFOVAT,MICJUG,0.6040000319480896
AFOVAT,MOFTUY,0.8999999761581421
AFOVAT,MOFVAG,0.8999999761581421
AFOVAT,NIGBOW,0.8999999761581421
AFOVAT,RUYVEO,0.47058823704719543
AFOVAT,SIRNOZ,0.8999999761581421
AFOVEX,SEQWOC,1.0
AFOVEX,URUFOE,0.8999999761581421
AFOVEX,DERBIO,0.8999999761581421
AFOVEX,GALJAG,0.8999999761581421
AFOVEX,INECOV,0.8999999761581421
AFOVEX,MOFTUY,0.8999999761581421
AFOVEX,MOFVAG,0.8999999761581421
AFOVEX,NIGBOW,0.8999999761581421
