source,target,weight
AVESEA,LIHSAX,1.0
AVESEA,AVESIE,1.0
AVESEA,GAWHOD,1.0
AVESEA,LIHRUQ,1.0
AVESIE,LIHSAX,1.0
AVESIE,MUPYUS,1.0
AVETAY,XUVQIQ,0.8999999761581421
AVETAY,XUVQOW,0.8999999761581421
AVETAY,IJEVIE,0.8999999761581421
AVETUS02,VICYOX,1.0
AVETUS02,AVEVAA02,1.0
AVETUS02,AVEVII02,0.8999999761581421
AVEVAA02,AVEVII02,0.8999999761581421
AVEVAA02,AVEVEE02,0.8999999761581421
AVEVEE02,AVEVII02,0.8999999761581421
AVIHIY,PUNYED,0.8999999761581421
AVIHOE,NIGGEQ,1.0
AVIHOE,RUFMUA,0.8999999761581421
AVIHOE,JALLOA,0.8999999761581421
AVILAT,VEGXIQ,1.0
AVILAT,DOTVUF,1.0
AVOFUM,MIBQAR16,0.8999999761581421
AVOFUM,MIBQAR17,0.8999999761581421
AVOFUM,MIBQAR09,0.8999999761581421
AVOFUM,NIWQIV,0.8999999761581421
AVOGAT,AVOGEX,1.0
AVOGAT,NOKDOG,1.0
AVOGAT,AVOGAT01,1.0
AVOGAT,WOHPIU,0.8999999761581421
AVOGAT01,NOKDOG,1.0
AVUCEA,HURGEH,1.0
AVUCEA,VEMTAJ01,1.0
AVUCEA,JEDVUM,1.0
AVUCEA,FAHGAY,0.8999999761581421
AVUFED,AVUFED01,1.0
AVUFED,KIFGAJ,0.8999999761581421
AVUFED,DUNXUH15,0.8999999761581421
AVUFED01,KIFGAJ,0.8999999761581421
AVUFED01,DUNXUH15,0.8999999761581421
AVUKUY,AVULAF,1.0
AVUKUY,AWEYUX,1.0
AVUKUY,AWEZEI,1.0
AVULAF,AWEYUX,1.0
AVULAF,AWEZEI,1.0
AVUYAR,SIWNIW,0.8999999761581421
AVUYAR,WOCFUR,0.8999999761581421
AVUYAR,SIWNES,0.8999999761581421
AVUYAR,NUQYIH,0.8999999761581421
AVUYAR,XELHUS,0.8999999761581421
AWAREV,IFELAH,0.8999999761581421
AWAREV,COMHUI,0.8999999761581421
AWAROF,VEWHIQ,1.0
AWELAP,WEBKAS,0.8999999761581421
AWEYUX,AWEZEI,1.0
AWOFOI,JALLOA,1.0
AWOFOI,DOTSOV07,0.8999999761581421
AWOFOI,DOTSOV11,0.8999999761581421
AWOJOM,DIXBET01,0.8999999761581421
AWOJOM,DINYEG01,0.8999999761581421
AWOJOM,DIXBET,0.8999999761581421
AWOSIQ,ZEJDAV,0.8999999761581421
AWUROZ,EFOREY,0.8999999761581421
AXITAD,IPUSER,0.8999999761581421
AXITAD,UGUNOZ,0.8999999761581421
AXOBIA,AXOCEX,0.8999999761581421
AXOBIA,KMTSUL01,0.8999999761581421
AXOCEW,XEGWIS,1.0
AXOCEW,XEGWUE,1.0
AXOCEW,KAHMOW,1.0
AXOCEW,XEGYEQ,1.0
AXOVIT,SUTBOZ,0.8999999761581421
AXOVIT,SUTBUF,0.8999999761581421
AXUZUO,AYABAD,1.0
AXUZUO,IFOPUO,1.0
AYABAD,IFOPUO,1.0
AYONOT,ROLCEC14,1.0
AYONOT,ROLCEC13,1.0
AYONOT,ROLCEC19,1.0
AYOZOF,DUGDUG,1.0
AYOZOF,MUGXIX,1.0
AYOZOF,XISDIO,1.0
AYOZUL,TISHAF,0.8999999761581421
AZADUC,AZAFEO,1.0
AZAFEO,AZAFIS,1.0
AZAFEO,HIVSIQ,0.8999999761581421
AZAFIS,HIVSIQ,0.8999999761581421
AZAYEH,MOHLIF,0.8999999761581421
AZIVAI,CECHAW,1.0
AZIVAI,MURFIQ,0.8999999761581421
AZIVAI,CAYSIE,0.8999999761581421
AZIXUD,UJATEF,0.8999999761581421
AZIXUD,UJAQEC,0.8999999761581421
AZIYIR,KODPUP,1.0
AZIYIR,CETFOX,1.0
AZIYIR,EJIDUW01,1.0
AZIYIR,AZIYOX,1.0
AZIYIR,AZIYOX01,1.0
AZIYIR,OCUGEZ,1.0
AZIYOX,AZIYOX01,1.0
AZIYOX,EJIDUW01,1.0
AZOCAU,GUDFER,0.8999999761581421
AZOCAU,PIZPIX02,0.8999999761581421
AZPYCD,JISGOH,0.8999999761581421
AZUCED,ONUQOE,0.8999999761581421
BABRII,VOLRAQ,1.0
BABRII,VOLQUJ,1.0
BABRII,JENKIX,1.0
BABRII,VOLQOD,1.0
BABRII,WOSZEL,1.0
BADHOG,SUXTAI,1.0
BADHOG,GATHAL,1.0
BADHOG,BADJIC,1.0
BADHOG,TAJTAC,1.0
BADHUM01,GATHAL,1.0
BADHUM01,BADJIC,1.0
BADHUM01,TAJTAC,1.0
BADJAU,GATHAL,1.0
BADJAU,BADJIC,1.0
