source,target,weight
ABAYOS,LACZEV,0.4000000059604645
ABAYOS01,EHAHIF,1.0
ABAYOS01,YOSLOH,1.0
ABAYOS01,JOXPET,1.0
ABAYOS01,OLURUI,0.8999999761581421
ABAYOS01,URURUW,0.8999999761581421
ABAYOS01,MIVNAH,0.8999999761581421
ABAYOS01,OLURUI01,0.8999999761581421
ABAYOS01,ZAYMAP,0.8999999761581421
ABAYOS01,JEDGAB,0.389285683631897
ABAYOS01,LACYOE,0.4000000059604645
ABAYOS01,LACYUK,0.4000000059604645
ABAYOS01,LACZEV,0.4000000059604645
ABAYOU,XAVQIU,1.0
ABAYOU,XAVQIU01,1.0
ABAYOU,HURGEH,1.0
ABAYOU,PUNYED,1.0
ABAYOU,JEDVUM,1.0
ABAYOU,TIVYAZ,1.0
ABAYOU,JOPGIG,1.0
ABAYOU,JOPGOM,1.0
ABAYOU,DUVNIS,1.0
ABAYOU,XAPSIS,1.0
ABEFUL,XUGWAZ,0.8999999761581421
ABEFUL,PUFNUB,0.8999999761581421
ABEFUL,FASFUD,0.8999999761581421
ABEFUL,UQUCUG,0.8999999761581421
ABEFUL,FASGAK,0.8999999761581421
ABEFUL,DIBJIJ,0.8999999761581421
ABEFUL,FASFOX,0.8999999761581421
ABEFUL,DIBJEF,0.8999999761581421
ABEFUL,KIHXUX,0.5351351499557495
ABEFUL,DODBUV,0.5351351499557495
ABEFUL,PEBWIF,0.5249999761581421
ABEFUL,YEKREO,0.4965517222881317
ABEMIF,DOTSOV33,1.0
ABEMIF,DOTSOV31,1.0
ABEMIF,DOTSOV39,1.0
ABEMIF,DOTSOV38,1.0
ABEMIF,ZOFDUV,1.0
ABEMIF,DOTSOV37,1.0
ABEMIF,DOTSOV36,1.0
ABEMIF,DOTSOV35,1.0
ABEMIF,DOTSOV34,1.0
ABEMIF,DOTSOV41,1.0
ABIWOX,EDAJUP01,1.0
ABIWOX,EDAJUP,1.0
ABIWOX,EXAXAE03,0.8999999761581421
ABIWOX,REWVIB,0.8999999761581421
ABIWOX,SERKAC,0.8999999761581421
ABIWOX,SERJUV,0.8999999761581421
ABIWOX,SERJOP,0.8999999761581421
ABIWOX,WUZKUY,0.8999999761581421
ABIWOX,EXAXAE,0.8999999761581421
ABIWOX,EMUBIZ,0.8999999761581421
ABIWOX,ERAJAK,0.2666666507720947
ABIWOX,ERAJEO,0.2666666507720947
ABIWOX,FIHLOZ,0.6333333253860474
ABIWOX,FUVYOL,0.6571428775787354
ABIWOX,GUPRIU,0.7260869741439819
ABIWOX,GUPROA,0.7260869741439819
ABIWOX,LADWAR,0.6538462042808533
ABIWOX,MONFAY,0.5333333611488342
ABIWOX,OCUGAX,0.6571428775787354
ABIWOX,SIZNOG,0.7260869741439819
ABIWOX,UNAHEY,0.7260869741439819
ABIWOX,XIVVUW,0.7652174234390259
ABUFOU,QUBHAX,0.8999999761581421
ABUFOU,ABUFUA,0.8999999761581421
ABUFOU,CUTKUY,0.8999999761581421
ABUFOU,LARNAV,0.8999999761581421
ABUFOU,QUBHAX01,0.8999999761581421
ABUFOU,LOYBIM,0.8999999761581421
ABUFOU,NEZQIV,0.7285714149475098
ABUFOU,RUYGID,0.7285714149475098
ABUFOU,OTIQAL,0.7260869741439819
ABUFOU,YUWDAX,0.695454478263855
ABUFOU,GIKBEK,0.46799996495246887
ABUFOU,GUKPOS,0.5869565010070801
ABUFOU,LAHYOL,0.46799996495246887
ABUFOU,LARXUA,0.665217399597168
ABUFOU,LOYBEI,0.5869565010070801
ABUFOU,NUZVOV,0.47741931676864624
ABUFOU,VASGII,0.4124999940395355
ABUFOU,VASGOO,0.4124999940395355
ABUFOU,VASGUU,0.4124999940395355
ABUFOU,WORREC,0.4909090995788574
ABUFOU,XIMJOV,0.5275862216949463
ABUFOU,XIMJUB,0.5275862216949463
ABUFUA,QUBHAX,0.8999999761581421
ABUFUA,CUTKUY,0.8999999761581421
ABUFUA,QUBHAX01,0.8999999761581421
ABUFUA,LOYBIM,0.8999999761581421
ABUFUA,LARNAV,0.8999999761581421
ABUFUA,NEZQIV,0.7285714149475098
ABUFUA,RUYGID,0.7285714149475098
ABUFUA,YUWDAX,0.695454478263855
ABUFUA,LARXUA,0.665217399597168
ABUFUA,GIKBEK,0.46799996495246887
ABUFUA,GUKPOS,0.5869565010070801
ABUFUA,LAHYOL,0.46799996495246887
ABUFUA,LOYBEI,0.5869565010070801
ABUFUA,LOZYIK,0.5869565010070801
ABUFUA,OWIFAD,0.6299999952316284
ABUFUA,VASGII,0.4124999940395355
ABUFUA,VASGOO,0.4124999940395355
ABUFUA,VASGUU,0.4124999940395355
ABUFUA,XIMJOV,0.5275862216949463
ABUFUA,XIMJUB,0.5275862216949463
ABUWOJ,MIBQAR12,1.0
ABUWOJ,MIBQAR14,1.0
ABUWOJ,MIBQAR05,1.0
ABUWOJ,MIBQAR06,1.0
ABUWOJ,MIBQAR07,1.0
ABUWOJ,MIBQAR08,1.0
ABUWOJ,MIBQAR09,1.0
ABUWOJ,MIBQAR10,1.0
ABUWOJ,MIBQAR11,1.0
ABUWOJ,MIBQAR03,1.0
ACAFAO,HAPZUW,1.0
ACAFAO,WAVXUO,0.8999999761581421
ACAFAO,CEZZEN,0.7749999761581421
ACAFAO,TOLYID,0.7749999761581421
ACAFAO,TEDZUZ,0.7749999761581421
ACAFAO,CEZZIR,0.7749999761581421
ACAFAO,XAPMUY,0.686956524848938
ACAFAO,OPUJUG,0.686956524848938
ACAFAO,NENXIO,0.6749999523162842
ACAFAO,UGUKIR,0.6749999523162842
ACAJIY,WILNEL02,0.8999999761581421
ACAJIY,WILNEL01,0.8999999761581421
ACAJIY,WILNEL,0.8999999761581421
ACAJIY,IQEKAQ,0.805263102054596
ACAJIY,ZICNUX,0.6000000238418579
ACAJIY,ZICZAP,0.6000000238418579
ACAJIY,VUNBOW,0.3571428656578064
ACAJIY,VUNBIQ,0.3571428656578064
ACAJIY,JEHTOG,0.3482758700847626
ACAJIY,FOQTAH,0.32499998807907104
ACAJOG,KIYCON,1.0
ACAJOG,KIYCIH,1.0
ACAJOG,NIMVOW,0.8999999761581421
ACAJOG,WORNEY,0.8999999761581421
ACAJOG,NIMVUC,0.8999999761581421
ACAJOG,EXAXAE,0.7260869741439819
ACAJOG,KANMIX,0.7260869741439819
ACAJOG,USEVOF,0.7260869741439819
ACAJOG,EMUBOF,0.7260869741439819
ACAJOG,WANJIF,0.7260869741439819
ACAKEX,NIMWEN,0.8999999761581421
ACAKEX,NIMWUD,0.8999999761581421
ACAKEX,UNAHEY,0.8999999761581421
ACAKEX,LUPCOQ,0.8999999761581421
ACAKEX,EMUBIZ,0.7260869741439819
ACAKEX,USEVOF,0.7260869741439819
ACAKEX,EXAXAE03,0.7260869741439819
ACAKEX,XEDMEB,0.7260869741439819
ACAKEX,KANMIX,0.7260869741439819
ACAKEX,ADONEP,0.7260869741439819
ACAKUM,ZOFZIF,0.8999999761581421
ACAKUM,ACALAT,0.8999999761581421
ACAKUM,ACALEX,0.8999999761581421
ACAKUM,ACALIB,0.8999999761581421
ACAKUM,ZELQAK,0.8999999761581421
ACAKUM,YUZPOA,0.8419354557991028
ACAKUM,PEWLUA,0.8419354557991028
ACAKUM,REWNEO01,0.8419354557991028
ACAKUM,CUTBIE,0.8199999928474426
ACAKUM,MIXBEC,0.7457142472267151
ACAKUM,CUTBEA,0.7199999690055847
ACAKUM,NISBEX,0.48249998688697815
ACAKUM,TOFTIT,0.6868420839309692
ACALAT,ZOFZIF,0.8999999761581421
ACALAT,ZELQAK,0.8999999761581421
ACALAT,ACALIB,0.8999999761581421
ACALAT,ACALEX,0.8999999761581421
ACALAT,REWNEO01,0.8419354557991028
ACALAT,PEWLUA,0.8419354557991028
ACALAT,YUZPOA,0.8419354557991028
ACALAT,CUTBEA,0.8199999928474426
ACALAT,MIXBEC,0.7457142472267151
ACALAT,CUTBOK,0.7199999690055847
ACALAT,GILYUY,0.539534866809845
ACALAT,NISBEX,0.3824999928474426
ACALAT,TOFTIT,0.6868420839309692
ACALEX,ZOFZIF,0.8999999761581421
ACALEX,ACALIB,0.8999999761581421
ACALEX,ZELQAK,0.8999999761581421
ACALEX,REWNEO01,0.8419354557991028
ACALEX,PEWLUA,0.8419354557991028
ACALEX,YUZPOA,0.8419354557991028
ACALEX,CUTBOK,0.8199999928474426
ACALEX,MIXBEC,0.7457142472267151
ACALEX,CUTBIE,0.7199999690055847
ACALEX,PODKIE,0.5174999833106995
ACALEX,TOFTIT,0.6868420839309692
ACALIB,ZOFZIF,0.8999999761581421
ACALIB,ZELQAK,0.8999999761581421
ACALIB,REWNEO01,0.8419354557991028
ACALIB,PEWLUA,0.8419354557991028
ACALIB,YUZPOA,0.8419354557991028
ACALIB,MIXBEC,0.7457142472267151
ACALIB,CUTBEA,0.7199999690055847
ACALIB,CUTBIE,0.7199999690055847
ACALIB,CUTBOK,0.7199999690055847
ACALIB,TOFTIT,0.6868420839309692
ACALIB,WUKXEH,0.593181848526001
ACAZEK,MAGVOG09,1.0
ACAZEK,MAGVOG30,1.0
ACAZEK,MAGVOG18,1.0
ACAZEK,MAGVOG14,1.0
ACAZEK,MAGVOG13,1.0
ACAZEK,MAGVOG28,1.0
ACAZEK,MAGVOG29,1.0
ACAZEK,MAGVOG08,1.0
ACAZEK,MAGVOG19,1.0
ACAZEK,MAGVOG12,1.0
ACENIF,RIVTIA,0.4153846204280853
ACENIF,AVULAF,0.3913043141365051
ACENIF,AVUKUY,0.3913043141365051
ACENIF,AWEYUX,0.3913043141365051
ACENIF,AWEZAE,0.3913043141365051
ACENIF,AWEZEI,0.3913043141365051
ACENIF,AVULEJ,0.3913043141365051
ACENIF,IGUSAF,0.39032256603240967
ACENIF,KEGTEY,0.3842104971408844
ACENIF,VOJPUG,0.35357141494750977
ACENIF,DOBHAE,0.3400000035762787
ACIBIY,CABQEB,0.32499998807907104
ACIBIY,XUWHAZ,0.32499998807907104
ACIBIY,CIQYUX,0.32499998807907104
ACIBIY,SRFORA08,0.2571428716182709
ACIBIY,REKXIQ,0.25
ACIBIY,COFORM10,0.25
ACIBIY,GULXAN,0.23846155405044556
ACIBIY,BELYIC,0.22499999403953552
ACIBIY,QOTWON,0.22499999403953552
ACIBIY,MEGVAY,0.22499999403953552
ACIBOE,XASNUD,1.0
ACIBOE,FUTZIF,1.0
ACIBOE,PEJNOJ,1.0
ACIBOE,RUPVAB,1.0
ACIBOE,UNAGUN,1.0
ACIBOE,UNAGOH,1.0
ACIBOE,XASPEP,1.0
ACIBOE,VEHKAW,1.0
ACIBOE,FUTZEB,1.0
ACIBOE,NIWYEZ,1.0
ACICOH,ROGLOP,1.0
ACICOH,UFATEA01,1.0
ACICOH,AKOXIJ,1.0
ACICOH,UFATEA,1.0
ACICOH,HOGSIG,1.0
ACICOH,XUNHAQ,0.8999999761581421
ACICOH,XUNGOD,0.8999999761581421
ACICOH,XUNRUV,0.8999999761581421
ACICOH,POFDEV,0.8999999761581421
ACICOH,POFDIZ,0.8999999761581421
ACICOH,GALDUT,0.4535714089870453
ACICOH,IKOTAD,0.550000011920929
ACICOH,LULGAB,0.6086956262588501
ACMPCD,DEFFEC,0.8999999761581421
ACMPCD,COBWEV,0.7300000190734863
ACMPCD,CURZEV,0.626086950302124
ACMPCD,WERKUZ,0.5884615182876587
ACMPCD,KEHWEC,0.5647059082984924
ACMPCD,KEHWAY02,0.5647059082984924
ACMPCD,KEHWAY03,0.5647059082984924
ACMPCD,KEHWAY01,0.5647059082984924
ACMPCD,KEHWAY,0.5647059082984924
ACMPCD,CYTPCD10,0.5263158082962036
ACMPCD,COBWIZ,0.4629032015800476
ACMPCD,EWADAH,0.3705882430076599
ACMPCD,KOYKIS,0.503389835357666
ACOBEC,BADJIC,1.0
ACOBEC,BADJAU,1.0
ACOBEC,TAJTAC,1.0
ACOBEC,TAJTAC01,1.0
ACOBEC,TAJTIK,1.0
ACOBEC,TAJTOQ,1.0
ACOBEC,GATHAL,1.0
ACOBEC,VASKOR,1.0
ACOBEC,BADHOG,1.0
ACOBEC,BADHIA,1.0
ACOBEC,OJICUG,1.0
ACODAA,SOMJOV,1.0
ACODAA,ACODEE,1.0
ACODAA,XIRYIJ,0.8999999761581421
ACODAA,QIJFAT,0.8999999761581421
ACODAA,HICTIZ,0.8999999761581421
ACODAA,SOMSIY,0.8999999761581421
ACODAA,QIJFIB,0.8999999761581421
ACODAA,XISMUK,0.8999999761581421
ACODAA,HUJVOX,0.8999999761581421
ACODAA,XIRYEF,0.8999999761581421
ACODAA,AQOMAW,0.7411764860153198
ACODAA,DUKXOY,0.4285714328289032
ACODAA,GAYFOD,0.8999999761581421
ACODAA,GAYFUJ,0.8999999761581421
ACODAA,OLICET,0.3531249761581421
ACODAA,RACBAA,0.3913043141365051
ACODAA,XAWYAY,0.27000001072883606
ACODAA,ZODXOH,0.47499996423721313
ACODED,BELTOD,0.8999999761581421
ACODED,BELTUJ,0.8999999761581421
ACODED,DARDAD,0.8999999761581421
ACODED,DARCUW,0.8999999761581421
ACODED,DARCOQ,0.8999999761581421
ACODED,EQERAU,0.8999999761581421
ACODED,COGNAO,0.8999999761581421
ACODED,NAYXOC,0.8999999761581421
ACODED,WUSLED,0.8999999761581421
ACODED,DARDIL,0.8999999761581421
ACODED,ACODIH,0.8999999761581421
ACODED,BIJTAS,0.8999999761581421
ACODED,DARDEH,0.8999999761581421
ACODED,DARDOR,0.8999999761581421
ACODED,DARFAF,0.8999999761581421
ACODED,GENGIR,0.8999999761581421
ACODED,JEDDII,0.8999999761581421
ACODED,KERGUM01,0.5333333611488342
ACODED,KERHAT01,0.5333333611488342
ACODED,KERHEX01,0.5333333611488342
ACODED,KESCAP01,0.5333333611488342
ACODED,KIJKIA,0.8999999761581421
ACODED,XEKDOI,0.4599999785423279
ACODED,XIDCIZ,0.7260869741439819
ACODEE,SOMJOV,1.0
ACODEE,XIRYIJ,0.8999999761581421
ACODEE,QIJFAT,0.8999999761581421
ACODEE,HICTIZ,0.8999999761581421
ACODEE,SOMSIY,0.8999999761581421
ACODEE,QIJFIB,0.8999999761581421
ACODEE,XISMUK,0.8999999761581421
ACODEE,HUJVOX,0.8999999761581421
ACODEE,XIRYEF,0.8999999761581421
ACODEE,AQOMAW,0.7411764860153198
ACODEE,DUKXOY,0.4285714328289032
ACODEE,GAYFUJ,0.8999999761581421
ACODEE,GAYGAQ,0.8999999761581421
ACODEE,GAYGEU,0.8999999761581421
ACODEE,OLICET,0.3531249761581421
ACODEE,RACBAA,0.3913043141365051
ACODEE,RACBEE,0.3913043141365051
ACODEE,XAWYAY,0.27000001072883606
ACODIH,CESQUP,1.0
ACODIH,PICCUC,1.0
ACODIH,LEKPAV,1.0
ACODIH,LEKNUN,1.0
ACODIH,JEDDII,1.0
ACODIH,NIYZIG,1.0
ACODIH,PICDAJ,1.0
ACODIH,COGNAO,1.0
ACODIH,WUMDIT,0.9142857193946838
ACODIH,BIJTAS,0.8999999761581421
ACODIH,DARDAD,0.8999999761581421
ACODIH,DARDEH,0.8999999761581421
ACODIH,DARDOR,0.8999999761581421
ACODIH,DARDUX,0.8999999761581421
ACODIH,DARFAF,0.8999999761581421
ACODIH,GENGIR,0.8999999761581421
ACODIH,KIJKOG,0.8999999761581421
ACODIH,NAYXOC,0.8999999761581421
ACODIH,NIYZOM,0.5153846144676208
ACODIH,QICXUY,0.8999999761581421
ACODIH,UKAPUS,0.8999999761581421
ACODIH,UKAQAZ,0.8999999761581421
ACODIH,UKAQIH,0.8999999761581421
ACODIH,WUSLED,0.8999999761581421
ACODIH,ZIGQAK,0.8999999761581421
ACODIH,ZIGQEO,0.8999999761581421
ACODIH,ZIGQIS,0.8999999761581421
ACODIH,ZONCOW,0.6333333253860474
ACODON,DARDUX,1.0
ACODON,KIJKIA,1.0
ACODON,NAYXOC,1.0
ACODON,DARFAF,0.8999999761581421
ACODON,LEKPAV,0.8999999761581421
ACODON,DARDAD,0.8999999761581421
ACODON,DARDIL,0.8999999761581421
ACODON,DARDOR,0.8999999761581421
ACODON,LEKNUN,0.8999999761581421
ACODON,DARFOT,0.8999999761581421
ACODON,BELTOD,0.8999999761581421
ACODON,BELVAR,0.8999999761581421
ACODON,BELVEV,0.8999999761581421
ACODON,BIJTAS,0.8999999761581421
ACODON,DARCOQ,0.8999999761581421
ACODON,DARDEH,0.8999999761581421
ACODON,GENGIR,0.8999999761581421
ACODON,UKAPUS,0.8999999761581421
ACODON,UKAQAZ,0.8999999761581421
ACODON,UKAQED,0.8999999761581421
ACODON,WUSLED,0.8999999761581421
ACODON,ZIGQAK,0.8999999761581421
ACODON,ZIGQEO,0.8999999761581421
ACODON,ZIGQIS,0.8999999761581421
ACOFEG,DANFUW,0.8999999761581421
ACOFEG,SAHYOS,0.8999999761581421
ACOFEG,SAHWEG,0.8999999761581421
ACOFEG,ACUREY,0.8999999761581421
ACOFEG,ACOFIK,0.8999999761581421
ACOFEG,UTIYED,0.7394736409187317
ACOFEG,LORROB01,0.7230769395828247
ACOFEG,LORROB,0.7230769395828247
ACOFEG,LORRUH,0.7230769395828247
ACOFEG,PINPAG,0.6394736170768738
ACOFIK,SAHWEG,0.8999999761581421
ACOFIK,SAHYOS,0.8999999761581421
ACOFIK,ACUREY,0.8999999761581421
ACOFIK,DANFUW,0.8999999761581421
ACOFIK,LIGYOS,0.7230769395828247
ACOFIK,UTIYED,0.6394736170768738
ACOFIK,PINPAG,0.6394736170768738
ACOFIK,QIDQUS,0.6394736170768738
ACOFIK,CEZYOY,0.6394736170768738
ACOGAB,ACOGEF,1.0
ACOGAB,TEYHIP,0.550000011920929
ACOGAB,PEJMUN,0.550000011920929
ACOGAB,SOCPOQ,0.550000011920929
ACOGAB,NAVWEN,0.5142857432365417
ACOGAB,WEBKIX,0.4599999785423279
ACOGAB,KEJHIQ,0.4599999785423279
ACOGAB,KEJBOQ,0.4599999785423279
ACOGAB,ROCZAM,0.4599999785423279
ACOGAB,NEBTAS,0.4599999785423279
ACOGEF,TEYHIP,0.550000011920929
ACOGEF,PEJMUN,0.550000011920929
ACOGEF,SOCPOQ,0.550000011920929
ACOGEF,NAVWEN,0.5142857432365417
ACOGEF,WEBKIX,0.4599999785423279
ACOGEF,KEJHIQ,0.4599999785423279
ACOGEF,KEJBOQ,0.4599999785423279
ACOGEF,ROCZAM,0.4599999785423279
ACOGEF,NEBTAS,0.4599999785423279
ACOGEF,ZOMWUV,0.30892854928970337
ACOLOV,CAZNEY,0.8999999761581421
ACOLOV,SAYKIO,0.8999999761581421
ACOLOV,DUDVUV,0.8999999761581421
ACOLOV,PEKDAM,0.8999999761581421
ACOLOV,PEKDEQ,0.8999999761581421
ACOLOV,PEKCUF,0.8999999761581421
ACOLOV,ADODII,0.8999999761581421
ACOLOV,ADODUU,0.8999999761581421
ACOLOV,ADODOO,0.8999999761581421
ACOLOV,AROFET,0.8961538076400757
ACOVEU,PUCTIR,0.8999999761581421
ACOVEU,BAKWIV,0.8999999761581421
ACOVEU,AHIJOQ01,0.8999999761581421
ACOVEU,PIHRUU,0.8999999761581421
ACOVEU,PIHSAB,0.8999999761581421
ACOVEU,POBJOH,0.8999999761581421
ACOVEU,WEMRIS,0.8999999761581421
ACOVEU,PUCSUC,0.8999999761581421
ACOVEU,PUCTAJ,0.8999999761581421
ACOVEU,DEHBIC,0.8999999761581421
ACOVEU,REKXIQ,0.4599999785423279
ACRNCU,MIGMEU,0.47499996423721313
ACRNCU,CEVKET,0.47499996423721313
ACRNCU,DUCHIS,0.4374999701976776
ACRNCU,DUCHIS01,0.4374999701976776
ACRNCU,FAZWOS,0.43157893419265747
ACRNCU,GAHKIJ10,0.33478260040283203
ACRNCU,KARREA,0.32499998807907104
ACRNCU,KARREA01,0.32499998807907104
ACRNCU,CNPRCV,0.32499998807907104
ACRNCU,KARPOI,0.32499998807907104
ACRNCU,KARPOI01,0.32499998807907104
ACRNCU,YUXMUZ,0.2842105031013489
ACRNCU01,CEVKET,0.47499996423721313
ACRNCU01,MIGMEU,0.47499996423721313
ACRNCU01,ADINCU,0.4214285612106323
ACRNCU01,KORLAE,0.3749999701976776
ACRNCU01,VABKEP,0.3749999701976776
ACRNCU01,IZOTUM,0.3749999701976776
ACRNCU01,VABJIS,0.3749999701976776
ACRNCU01,VABJUE,0.3749999701976776
ACRNCU01,DUCHIS,0.364705890417099
ACRNCU01,MEQMON,0.364705890417099
ACRNCU01,DUCHIS01,0.364705890417099
ACRNCU01,ECAWUB,0.19285714626312256
ACUBOP,HIBSUG04,1.0
ACUBOP,HIBSUG06,1.0
ACUBOP,ACUBOP01,1.0
ACUBOP,HIBSUG03,1.0
ACUBOP,OVAJAX,1.0
ACUBOP,HIBSUG05,1.0
ACUBOP,HIBSUG,1.0
ACUBOP,HAWFIV,1.0
ACUBOP,HIBSUG02,1.0
ACUBOP,HIBSUG01,1.0
ACUBOP,ASALOV,0.48571428656578064
ACUBOP,AVOGID,0.36590906977653503
ACUBOP,CEJGAB,0.8999999761581421
ACUBOP,CURSEO,0.8999999761581421
ACUBOP,HATZOS,0.4781249761581421
ACUBOP,HATZOS02,0.4781249761581421
ACUBOP,HIBSUG07,1.0
ACUBOP,JAMLEP,0.46666663885116577
ACUBOP,LOBNUM,0.8999999761581421
ACUBOP,SAQJOK,0.6586206555366516
ACUBOP,WOTSEF,0.4731706976890564
ACUBOP01,OVAJAX,1.0
ACUBOP01,HIBSUG02,1.0
ACUBOP01,HIBSUG,1.0
ACUBOP01,HIBSUG04,1.0
ACUBOP01,HIBSUG05,1.0
ACUBOP01,HIBSUG03,1.0
ACUBOP01,HIBSUG01,1.0
ACUBOP01,HAWFIV,1.0
ACUBOP01,HIBSUG06,1.0
ACUBOP01,AVOGID,0.36590906977653503
ACUBOP01,CEJGAB,0.8999999761581421
ACUBOP01,CURSEO,0.8999999761581421
ACUBOP01,ECOJIP,0.8999999761581421
ACUBOP01,HIBSUG07,1.0
ACUBOP01,HOHJAR,0.8999999761581421
ACUBOP01,INESIE,0.8999999761581421
ACUBOP01,JAMLEP,0.46666663885116577
ACUBOP01,KAFPUE,0.8999999761581421
ACUBOP01,LICROF,0.8999999761581421
ACUBOP01,LOBNUM,0.8999999761581421
ACUBOP01,VOWCIV,0.8999999761581421
ACUBOP01,WOTSEF,0.4731706976890564
ACUGAH,AQEGUZ,0.8999999761581421
ACUGAH,BARJAG,0.3812499940395355
ACUGAH,YEMGIH,0.3423076868057251
ACUGAH,DUYVAV,0.3423076868057251
ACUGAH,YOQYIO,0.3423076868057251
ACUGAH,EXOFIH,0.3374999761581421
ACUGAH,AHEFAU01,0.3374999761581421
ACUGAH,MITGOL,0.3374999761581421
ACUGAH,MITGUR,0.3374999761581421
ACUGAH,EXIDOF,0.3374999761581421
ACUREY,DANFUW,1.0
ACUREY,SAHYOS,0.8999999761581421
ACUREY,SAHWEG,0.8999999761581421
ACUREY,PINPAG,0.7394736409187317
ACUREY,KEVBUK01,0.7230769395828247
ACUREY,BEPREV01,0.7230769395828247
ACUREY,KEVBOE,0.7230769395828247
ACUREY,BEPREV,0.7230769395828247
ACUWIH,ACUWON,0.8999999761581421
ACUWIH,SUSNUR,0.6187499761581421
ACUWIH,ZACYEK,0.5909091234207153
ACUWIH,CUQXIX,0.5657142996788025
ACUWIH,CUQXAP,0.5657142996788025
ACUWIH,JUPBUT,0.5657142996788025
ACUWIH,KOHROQ,0.5628571510314941
ACUWIH,HIZJEH,0.5621621608734131
ACUWIH,EBIMIN,0.550000011920929
ACUWIH,WEYQAU,0.5
ACUWIH,TEZLOC,0.4615384638309479
ACUWIH,WEHPOP,0.2612903118133545
ACUWON,SUSNUR,0.71875
ACUWON,CIRTAB,0.5909091234207153
ACUWON,JUPBUT,0.5657142996788025
ACUWON,CUQXAP,0.5657142996788025
ACUWON,CUQXIX,0.5657142996788025
ACUWON,KOHSAD,0.5628571510314941
ACUWON,GIFVEY,0.5621621608734131
ACUWON,ICAMEG,0.550000011920929
ACUWON,GIZVER,0.550000011920929
ACUWON,GEVGUL,0.5378378629684448
ACUWON,TEZLOC,0.4615384638309479
ACUWON,WEHPOP,0.2612903118133545
ACUXAY,TEFWOR,0.8999999761581421
ACUXAY,EGEHOO,0.8999999761581421
ACUXAY,PEGPOI,0.8999999761581421
ACUXAY,WEMCIC,0.8999999761581421
